DATE,AWAY,,HOME
20/12/1976,MTL5,vs,VAN4
27/12/1976,CLE2,vs,MTL4
29/12/1976,MTL3,vs,PIT3
30/12/1976,MIN5,vs,MTL5
02/01/1977,ATL0,vs,MTL7
03/01/1977,PHI4,vs,MTL6
06/01/1977,MTL9,vs,BUF2
08/01/1977,WAS2,vs,MTL7
11/01/1977,MTL6,vs,COL0
12/01/1977,MTL2,vs,STL7
15/01/1977,LA0,vs,MTL6
17/01/1977,MTL3,vs,BOS7
18/01/1977,MTL3,vs,WAS0
20/01/1977,MTL6,vs,PHI2
22/01/1977,WAS2,vs,MTL5
23/01/1977,DET2,vs,MTL2
29/01/1977,BUF3,vs,MTL3
30/01/1977,NYI1,vs,MTL2
01/02/1977,MTL7,vs,CLE3
03/02/1977,MTL6,vs,VAN4
05/02/1977,MTL3,vs,LA3
09/02/1977,VAN0,vs,MTL6
12/02/1977,BOS3,vs,MTL8
13/02/1977,MTL5,vs,DET3
16/02/1977,MTL4,vs,PIT4
19/02/1977,PHI2,vs,MTL5
21/02/1977,ATL2,vs,MTL3
23/02/1977,MTL4,vs,ATL2
26/02/1977,CLE3,vs,MTL5
27/02/1977,MTL8,vs,NYR1
01/03/1977,MTL5,vs,NYI4
03/03/1977,PIT1,vs,MTL5
05/03/1977,NYR2,vs,MTL7
06/03/1977,MTL1,vs,BUF4
09/03/1977,MTL2,vs,TOR2
10/03/1977,COL1,vs,MTL7
12/03/1977,CHI1,vs,MTL5
14/03/1977,LA0,vs,MTL3
16/03/1977,MTL5,vs,MIN2
21/03/1977,MTL5,vs,BOS1
24/03/1977,STL1,vs,MTL6
26/03/1977,DET0,vs,MTL4
27/03/1977,MTL6,vs,DET0
30/03/1977,TOR3,vs,MTL3
02/04/1977,WAS0,vs,MTL11
03/04/1977,MTL2,vs,WAS1
12/10/1977,MIN3,vs,MTL7
15/10/1977,NYR0,vs,MTL5
16/10/1977,MTL2,vs,BOS0
19/10/1977,MTL5,vs,WAS3
20/10/1977,MTL2,vs,DET2
23/10/1977,MTL6,vs,NYR2
24/10/1977,WAS1,vs,MTL5
26/10/1977,MTL2,vs,TOR2
29/10/1977,LA5,vs,MTL3
30/10/1977,BUF4,vs,MTL0
02/11/1977,ATL2,vs,MTL2
05/11/1977,BOS2,vs,MTL5
07/11/1977,MIN5,vs,MTL3
10/11/1977,MTL5,vs,NYI1
12/11/1977,TOR0,vs,MTL5
13/11/1977,MTL3,vs,CHI2
16/11/1977,MTL4,vs,COL1
19/11/1977,MTL4,vs,LA2
23/11/1977,MTL1,vs,CLE2
24/11/1977,BUF1,vs,MTL4
26/11/1977,DET1,vs,MTL3
29/11/1977,PIT1,vs,MTL9
01/12/1977,MTL1,vs,BUF3
03/12/1977,CHI2,vs,MTL3
05/12/1977,ATL2,vs,MTL2
08/12/1977,STL1,vs,MTL8
10/12/1977,VAN2,vs,MTL7
12/12/1977,MTL5,vs,CLE1
14/12/1977,MTL2,vs,MIN3
17/12/1977,MTL3,vs,PIT5
18/12/1977,MTL2,vs,PHI0
21/12/1977,MTL3,vs,TOR2
23/12/1977,NYI5,vs,MTL7
27/12/1977,CLE3,vs,MTL5
29/12/1977,PIT3,vs,MTL4
31/12/1977,MTL4,vs,NYI2
03/01/1978,MTL2,vs,STL0
04/01/1978,MTL4,vs,ATL1
09/01/1978,PHI3,vs,MTL3
11/01/1978,MTL8,vs,PIT6
12/01/1978,MTL6,vs,DET1
14/01/1978,BOS3,vs,MTL5
18/01/1978,MTL7,vs,CLE4
19/01/1978,MTL1,vs,PHI1
21/01/1978,VAN1,vs,MTL8
26/01/1978,MTL5,vs,ATL2
28/01/1978,LA3,vs,MTL6
31/01/1978,MTL5,vs,COL3
02/02/1978,MTL4,vs,VAN4
04/02/1978,MTL5,vs,LA5
09/02/1978,CHI3,vs,MTL3
11/02/1978,STL3,vs,MTL7
12/02/1978,MTL5,vs,NYR3
15/02/1978,MTL6,vs,STL2
17/02/1978,MTL8,vs,WAS2
18/02/1978,COL4,vs,MTL9
20/02/1978,BUF2,vs,MTL4
23/02/1978,CLE1,vs,MTL5
25/02/1978,NYR6,vs,MTL3
26/02/1978,NYI1,vs,MTL2
28/02/1978,DET3,vs,MTL9
01/03/1978,MTL5,vs,PIT2
04/03/1978,PHI1,vs,MTL7
06/03/1978,MTL1,vs,BUF2
08/03/1978,WAS3,vs,MTL4
09/03/1978,TOR1,vs,MTL4
11/03/1978,LA3,vs,MTL5
13/03/1978,MTL5,vs,MIN2
15/03/1978,MTL6,vs,CHI2
18/03/1978,MTL6,vs,LA3
20/03/1978,MTL5,vs,VAN1
23/03/1978,COL3,vs,MTL5
25/03/1978,WAS0,vs,MTL5
26/03/1978,MTL2,vs,BOS2
29/03/1978,PIT2,vs,MTL6
01/04/1978,BOS1,vs,MTL7
02/04/1978,MTL4,vs,WAS4
05/04/1978,MTL6,vs,TOR3
08/04/1978,DET1,vs,MTL5
09/04/1978,MTL0,vs,DET4
11/10/1978,MIN2,vs,MTL5
14/10/1978,COL2,vs,MTL5
15/10/1978,MTL3,vs,PHI2
17/10/1978,MTL1,vs,NYI3
20/10/1978,MTL5,vs,ATL7
22/10/1978,LA4,vs,MTL8
25/10/1978,MTL4,vs,TOR4
28/10/1978,NYR2,vs,MTL1
29/10/1978,MTL1,vs,CHI4
01/11/1978,MTL4,vs,DET1
02/11/1978,WAS2,vs,MTL4
04/11/1978,ATL2,vs,MTL4
05/11/1978,MTL1,vs,BOS1
08/11/1978,MTL6,vs,WAS0
09/11/1978,DET3,vs,MTL8
11/11/1978,TOR2,vs,MTL3
15/11/1978,MTL6,vs,COL1
16/11/1978,MTL3,vs,LA6
18/11/1978,MTL4,vs,VAN2
22/11/1978,MTL3,vs,PIT2
23/11/1978,PIT4,vs,MTL8
25/11/1978,CHI8,vs,MTL3
28/11/1978,PHI0,vs,MTL3
02/12/1978,BUF1,vs,MTL8
03/12/1978,MTL4,vs,BUF1
06/12/1978,MTL2,vs,DET2
08/12/1978,PIT3,vs,MTL3
10/12/1978,NYI3,vs,MTL4
12/12/1978,MTL6,vs,STL0
13/12/1978,MTL3,vs,MIN2
16/12/1978,MTL5,vs,LA2
20/12/1978,MTL5,vs,CHI3
21/12/1978,CHI1,vs,MTL5
23/12/1978,COL2,vs,MTL3
27/12/1978,MTL5,vs,DET2
28/12/1978,LA3,vs,MTL3
30/12/1978,BOS1,vs,MTL6
03/01/1979,MTL2,vs,NYR6
04/01/1979,LA5,vs,MTL4
06/01/1979,VAN0,vs,MTL2
08/01/1979,MIN1,vs,MTL3
10/01/1979,MTL2,vs,PIT3
13/01/1979,BUF2,vs,MTL5
16/01/1979,MTL2,vs,VAN2
17/01/1979,MTL7,vs,LA3
20/01/1979,PHI5,vs,MTL5
23/01/1979,MTL6,vs,STL3
25/01/1979,ATL0,vs,MTL6
27/01/1979,BOS1,vs,MTL3
29/01/1979,MTL7,vs,PHI3
31/01/1979,MTL4,vs,PIT1
03/02/1979,MTL6,vs,TOR3
04/02/1979,MTL8,vs,WAS4
15/02/1979,LA2,vs,MTL2
17/02/1979,WAS0,vs,MTL2
18/02/1979,MTL5,vs,BUF2
21/02/1979,MTL1,vs,PIT3
22/02/1979,PIT0,vs,MTL12
24/02/1979,STL4,vs,MTL6
25/02/1979,MTL8,vs,WAS5
27/02/1979,MTL3,vs,NYI7
01/03/1979,TOR1,vs,MTL2
03/03/1979,DET5,vs,MTL3
05/03/1979,MTL2,vs,WAS2
08/03/1979,VAN1,vs,MTL11
10/03/1979,NYR6,vs,MTL3
12/03/1979,DET3,vs,MTL3
14/03/1979,MTL3,vs,MIN4
17/03/1979,MTL1,vs,LA3
18/03/1979,MTL3,vs,COL1
22/03/1979,NYI5,vs,MTL3
24/03/1979,WAS1,vs,MTL3
25/03/1979,MTL1,vs,NYR0
27/03/1979,MTL6,vs,ATL4
29/03/1979,STL2,vs,MTL5
31/03/1979,PIT3,vs,MTL5
01/04/1979,MTL3,vs,BOS3
04/04/1979,DET1,vs,MTL4
07/04/1979,WAS3,vs,MTL10
08/04/1979,MTL0,vs,DET1
11/10/1979,ATL1,vs,MTL3
13/10/1979,QUE1,vs,MTL3
17/10/1979,MTL2,vs,CHI3
20/10/1979,NYR4,vs,MTL5
21/10/1979,MTL6,vs,PHI6
23/10/1979,MTL5,vs,ATL3
25/10/1979,PIT5,vs,MTL8
27/10/1979,DET2,vs,MTL3
28/10/1979,MTL4,vs,QUE5
30/10/1979,MTL2,vs,WAS2
01/11/1979,MIN1,vs,MTL5
03/11/1979,PHI5,vs,MTL3
05/11/1979,WAS0,vs,MTL2
07/11/1979,MTL3,vs,PIT3
10/11/1979,STL5,vs,MTL3
13/11/1979,MTL5,vs,STL2
15/11/1979,MTL4,vs,COL1
17/11/1979,MTL3,vs,LA1
18/11/1979,MTL2,vs,VAN5
22/11/1979,WPG0,vs,MTL7
24/11/1979,BOS1,vs,MTL3
25/11/1979,MTL2,vs,BOS4
27/11/1979,MTL5,vs,DET5
29/11/1979,STL2,vs,MTL3
01/12/1979,HFD4,vs,MTL4
03/12/1979,MTL3,vs,NYR3
05/12/1979,MTL2,vs,TOR3
07/12/1979,LA2,vs,MTL5
09/12/1979,COL7,vs,MTL5
11/12/1979,MTL1,vs,NYI4
14/12/1979,MTL3,vs,EDM5
15/12/1979,MTL2,vs,WPG6
18/12/1979,MTL3,vs,STL5
19/12/1979,MTL2,vs,MIN5
22/12/1979,VAN2,vs,MTL4
23/12/1979,TOR4,vs,MTL8
27/12/1979,NYI7,vs,MTL3
29/12/1979,BUF3,vs,MTL6
02/01/1980,MTL3,vs,PIT5
05/01/1980,CHI4,vs,MTL3
07/01/1980,EDM3,vs,MTL4
09/01/1980,MTL5,vs,TOR3
12/01/1980,PHI3,vs,MTL4
14/01/1980,ATL2,vs,MTL3
16/01/1980,MTL6,vs,CHI1
19/01/1980,TOR2,vs,MTL7
22/01/1980,MTL1,vs,NYI2
24/01/1980,MTL7,vs,HFD2
26/01/1980,BUF7,vs,MTL2
29/01/1980,MTL4,vs,VAN3
30/01/1980,MTL3,vs,COL2
02/02/1980,MTL5,vs,LA4
07/02/1980,COL3,vs,MTL4
09/02/1980,VAN4,vs,MTL3
10/02/1980,MTL3,vs,BOS2
14/02/1980,QUE1,vs,MTL5
16/02/1980,PIT1,vs,MTL8
17/02/1980,MTL2,vs,BUF2
19/02/1980,MTL1,vs,WAS3
21/02/1980,WPG0,vs,MTL3
23/02/1980,DET1,vs,MTL5
26/02/1980,MTL3,vs,ATL3
28/02/1980,MIN3,vs,MTL6
01/03/1980,WAS3,vs,MTL6
02/03/1980,MTL5,vs,PHI1
06/03/1980,EDM4,vs,MTL5
08/03/1980,NYR2,vs,MTL5
10/03/1980,LA3,vs,MTL6
12/03/1980,MTL4,vs,MIN3
14/03/1980,MTL4,vs,WPG3
15/03/1980,MTL7,vs,EDM3
19/03/1980,MTL5,vs,HFD5
22/03/1980,HFD5,vs,MTL5
23/03/1980,MTL6,vs,NYR1
25/03/1980,CHI4,vs,MTL8
28/03/1980,NYI2,vs,MTL2
30/03/1980,MTL1,vs,BUF1
02/04/1980,MTL7,vs,DET2
05/04/1980,BOS1,vs,MTL6
06/04/1980,MTL4,vs,QUE4
11/10/1980,CHI5,vs,MTL4
12/10/1980,MTL2,vs,BOS3
15/10/1980,MTL3,vs,WAS3
18/10/1980,VAN1,vs,MTL4
19/10/1980,MTL1,vs,PHI2
21/10/1980,MTL3,vs,STL4
23/10/1980,MTL7,vs,CHI2
25/10/1980,BUF5,vs,MTL2
28/10/1980,MTL4,vs,NYI6
30/10/1980,HFD2,vs,MTL8
01/11/1980,NYR4,vs,MTL7
04/11/1980,QUE4,vs,MTL5
06/11/1980,MTL2,vs,DET3
08/11/1980,LA0,vs,MTL3
11/11/1980,MTL8,vs,COL2
12/11/1980,MTL8,vs,LA4
14/11/1980,MTL3,vs,VAN3
16/11/1980,MTL5,vs,WPG1
19/11/1980,MTL5,vs,TOR4
20/11/1980,DET3,vs,MTL7
22/11/1980,PHI3,vs,MTL7
25/11/1980,CGY5,vs,MTL4
27/11/1980,NYI4,vs,MTL3
29/11/1980,MIN4,vs,MTL2
03/12/1980,MTL6,vs,BUF5
04/12/1980,PIT3,vs,MTL2
06/12/1980,BOS1,vs,MTL4
10/12/1980,MTL3,vs,PIT4
11/12/1980,TOR2,vs,MTL5
13/12/1980,EDM1,vs,MTL4
17/12/1980,MTL4,vs,VAN4
18/12/1980,MTL4,vs,CGY0
20/12/1980,MTL3,vs,EDM4
23/12/1980,MTL2,vs,QUE2
27/12/1980,WAS4,vs,MTL7
28/12/1980,MTL5,vs,NYR2
30/12/1980,LA0,vs,MTL4
02/01/1981,MTL3,vs,HFD1
03/01/1981,CHI1,vs,MTL2
06/01/1981,MTL6,vs,DET2
08/01/1981,PIT2,vs,MTL4
10/01/1981,QUE5,vs,MTL5
12/01/1981,EDM0,vs,MTL5
15/01/1981,WPG3,vs,MTL7
17/01/1981,MTL5,vs,TOR6
19/01/1981,MTL3,vs,MIN6
21/01/1981,MTL2,vs,CHI4
24/01/1981,PHI3,vs,MTL6
28/01/1981,MTL1,vs,EDM9
29/01/1981,MTL4,vs,CGY4
31/01/1981,MTL1,vs,LA4
03/02/1981,MTL5,vs,COL2
05/02/1981,MIN0,vs,MTL7
07/02/1981,BOS2,vs,MTL6
12/02/1981,STL3,vs,MTL3
14/02/1981,WAS1,vs,MTL6
15/02/1981,MTL5,vs,PHI5
19/02/1981,BUF2,vs,MTL5
21/02/1981,DET1,vs,MTL4
22/02/1981,MTL4,vs,BUF2
24/02/1981,MTL2,vs,STL2
26/02/1981,COL0,vs,MTL6
28/02/1981,TOR3,vs,MTL5
01/03/1981,MTL4,vs,NYR4
04/03/1981,WPG3,vs,MTL9
07/03/1981,MTL2,vs,WPG4
09/03/1981,MTL1,vs,MIN1
11/03/1981,MTL2,vs,PIT1
12/03/1981,STL3,vs,MTL4
14/03/1981,COL1,vs,MTL2
17/03/1981,MTL3,vs,NYI3
18/03/1981,MTL3,vs,HFD9
21/03/1981,VAN3,vs,MTL5
22/03/1981,MTL2,vs,WAS2
26/03/1981,CGY2,vs,MTL8
28/03/1981,NYR6,vs,MTL2
29/03/1981,MTL0,vs,QUE4
31/03/1981,NYI1,vs,MTL3
03/04/1981,HFD1,vs,MTL6
05/04/1981,MTL4,vs,BOS2
08/10/1981,HFD5,vs,MTL5
10/10/1981,BUF0,vs,MTL9
15/10/1981,MTL7,vs,HFD2
17/10/1981,VAN4,vs,MTL10
18/10/1981,MTL3,vs,BUF3
21/10/1981,MTL3,vs,CHI3
24/10/1981,BOS0,vs,MTL7
25/10/1981,MTL4,vs,NYR2
27/10/1981,PHI2,vs,MTL11
29/10/1981,MTL5,vs,BOS5
31/10/1981,NYI2,vs,MTL1
02/11/1981,MTL4,vs,QUE5
05/11/1981,STL3,vs,MTL4
07/11/1981,DET2,vs,MTL4
10/11/1981,MTL2,vs,LA4
11/11/1981,MTL9,vs,COL0
14/11/1981,MTL4,vs,VAN1
19/11/1981,QUE1,vs,MTL1
21/11/1981,PIT5,vs,MTL9
24/11/1981,MTL2,vs,STL2
25/11/1981,MTL1,vs,PIT2
27/11/1981,MTL2,vs,WAS5
29/11/1981,HFD3,vs,MTL6
01/12/1981,EDM3,vs,MTL3
03/12/1981,MTL3,vs,DET4
05/12/1981,CGY7,vs,MTL4
09/12/1981,MTL6,vs,MIN6
11/12/1981,MTL5,vs,WPG5
12/12/1981,MTL6,vs,TOR2
14/12/1981,WAS3,vs,MTL6
16/12/1981,MTL6,vs,HFD1
17/12/1981,MTL5,vs,BOS1
19/12/1981,BOS2,vs,MTL5
22/12/1981,MTL2,vs,QUE5
27/12/1981,QUE3,vs,MTL6
29/12/1981,MTL5,vs,NYI4
30/12/1981,CHI3,vs,MTL6
02/01/1982,NYR6,vs,MTL5
03/01/1982,MTL2,vs,BUF3
05/01/1982,BOS1,vs,MTL3
09/01/1982,MTL3,vs,MIN3
10/01/1982,MTL4,vs,WPG4
12/01/1982,LA1,vs,MTL2
16/01/1982,PHI4,vs,MTL2
19/01/1982,BUF2,vs,MTL2
21/01/1982,MTL4,vs,PHI2
23/01/1982,CGY2,vs,MTL6
26/01/1982,MTL8,vs,QUE3
28/01/1982,MTL6,vs,BOS3
30/01/1982,DET3,vs,MTL5
02/02/1982,MTL5,vs,CGY3
03/02/1982,MTL6,vs,EDM3
06/02/1982,MTL5,vs,COL3
07/02/1982,MTL7,vs,LA2
11/02/1982,PIT2,vs,MTL4
13/02/1982,WPG3,vs,MTL7
16/02/1982,COL3,vs,MTL3
18/02/1982,STL3,vs,MTL5
20/02/1982,BUF2,vs,MTL2
21/02/1982,MTL4,vs,NYR2
23/02/1982,MTL3,vs,QUE4
25/02/1982,QUE4,vs,MTL4
27/02/1982,TOR3,vs,MTL3
28/02/1982,MTL5,vs,HFD0
02/03/1982,EDM3,vs,MTL3
06/03/1982,MTL6,vs,TOR1
07/03/1982,MTL5,vs,BUF3
09/03/1982,BOS2,vs,MTL4
11/03/1982,CHI0,vs,MTL4
13/03/1982,HFD0,vs,MTL5
14/03/1982,MTL5,vs,BOS2
18/03/1982,VAN4,vs,MTL2
20/03/1982,MIN1,vs,MTL5
21/03/1982,MTL4,vs,BUF5
25/03/1982,MTL1,vs,NYI3
27/03/1982,QUE2,vs,MTL4
30/03/1982,HFD4,vs,MTL6
31/03/1982,MTL5,vs,HFD1
03/04/1982,BUF5,vs,MTL4
04/04/1982,MTL1,vs,WAS3
06/10/1982,HFD1,vs,MTL2
07/10/1982,MTL5,vs,BOS1
09/10/1982,CHI8,vs,MTL7
11/10/1982,MTL4,vs,QUE3
14/10/1982,MTL5,vs,NJ3
16/10/1982,NYR2,vs,MTL8
20/10/1982,MTL3,vs,WAS3
21/10/1982,MTL2,vs,PHI1
23/10/1982,QUE5,vs,MTL9
26/10/1982,BUF7,vs,MTL7
30/10/1982,BOS4,vs,MTL4
31/10/1982,MTL1,vs,BUF3
02/11/1982,NJ4,vs,MTL5
04/11/1982,MIN3,vs,MTL8
06/11/1982,VAN2,vs,MTL4
09/11/1982,MTL3,vs,MIN2
10/11/1982,MTL3,vs,CHI6
13/11/1982,MTL1,vs,LA2
16/11/1982,MTL7,vs,HFD1
18/11/1982,QUE4,vs,MTL7
20/11/1982,PHI4,vs,MTL6
23/11/1982,MTL1,vs,STL1
24/11/1982,MTL4,vs,DET2
27/11/1982,DET5,vs,MTL5
29/11/1982,WPG4,vs,MTL9
01/12/1982,MTL2,vs,BUF2
04/12/1982,BOS6,vs,MTL4
06/12/1982,HFD2,vs,MTL11
08/12/1982,MTL4,vs,HFD7
09/12/1982,MTL5,vs,BOS8
11/12/1982,BUF2,vs,MTL3
15/12/1982,MTL3,vs,VAN2
18/12/1982,MTL5,vs,CGY4
19/12/1982,MTL2,vs,EDM5
23/12/1982,MTL3,vs,QUE6
26/12/1982,QUE4,vs,MTL4
28/12/1982,TOR4,vs,MTL4
29/12/1982,MTL5,vs,TOR6
02/01/1983,PIT1,vs,MTL5
04/01/1983,MTL1,vs,QUE3
06/01/1983,LA3,vs,MTL11
08/01/1983,BOS2,vs,MTL1
11/01/1983,HFD4,vs,MTL8
13/01/1983,MTL2,vs,HFD4
15/01/1983,MTL8,vs,PIT7
18/01/1983,CGY2,vs,MTL7
20/01/1983,NYI4,vs,MTL4
22/01/1983,BUF1,vs,MTL4
26/01/1983,MTL3,vs,BUF7
27/01/1983,MTL4,vs,NYR1
29/01/1983,WAS3,vs,MTL3
01/02/1983,MTL7,vs,VAN3
03/02/1983,MTL3,vs,CGY7
04/02/1983,MTL3,vs,EDM7
06/02/1983,MTL2,vs,WPG0
10/02/1983,WPG3,vs,MTL5
12/02/1983,NYR3,vs,MTL2
14/02/1983,EDM2,vs,MTL4
17/02/1983,MTL1,vs,HFD4
19/02/1983,MTL0,vs,NYI5
22/02/1983,QUE1,vs,MTL6
24/02/1983,MTL6,vs,QUE3
26/02/1983,WAS1,vs,MTL4
27/02/1983,MTL4,vs,DET4
01/03/1983,NYI3,vs,MTL3
05/03/1983,MTL6,vs,STL5
06/03/1983,MTL4,vs,CHI5
08/03/1983,TOR3,vs,MTL3
10/03/1983,MTL3,vs,BOS1
12/03/1983,NJ7,vs,MTL3
15/03/1983,HFD1,vs,MTL5
17/03/1983,MTL4,vs,PHI6
19/03/1983,BUF6,vs,MTL4
20/03/1983,MTL7,vs,BUF4
22/03/1983,LA5,vs,MTL6
24/03/1983,MIN3,vs,MTL5
26/03/1983,STL5,vs,MTL6
30/03/1983,MTL2,vs,PIT3
02/04/1983,BOS1,vs,MTL2
03/04/1983,MTL4,vs,BOS4
06/10/1983,NYI7,vs,MTL4
08/10/1983,PHI6,vs,MTL3
10/10/1983,MTL6,vs,QUE4
13/10/1983,MTL2,vs,BOS4
15/10/1983,VAN4,vs,MTL5
19/10/1983,MTL12,vs,WPG2
20/10/1983,MTL5,vs,MIN4
22/10/1983,MTL3,vs,TOR5
25/10/1983,MIN4,vs,MTL3
29/10/1983,EDM3,vs,MTL1
30/10/1983,MTL4,vs,BUF5
01/11/1983,HFD2,vs,MTL6
03/11/1983,QUE2,vs,MTL3
05/11/1983,BOS10,vs,MTL4
09/11/1983,MTL3,vs,CHI0
12/11/1983,MTL4,vs,LA6
13/11/1983,MTL3,vs,VAN4
15/11/1983,MTL5,vs,STL2
17/11/1983,DET2,vs,MTL4
19/11/1983,CHI5,vs,MTL5
22/11/1983,BOS2,vs,MTL4
23/11/1983,MTL4,vs,HFD3
26/11/1983,WAS5,vs,MTL2
29/11/1983,BUF5,vs,MTL2
01/12/1983,QUE6,vs,MTL3
03/12/1983,CGY2,vs,MTL4
04/12/1983,MTL2,vs,BUF6
06/12/1983,HFD1,vs,MTL4
08/12/1983,MTL2,vs,BOS6
10/12/1983,MTL0,vs,WAS2
11/12/1983,MTL3,vs,PIT3
15/12/1983,PIT1,vs,MTL3
17/12/1983,STL3,vs,MTL6
20/12/1983,MTL6,vs,NJ0
22/12/1983,MTL1,vs,QUE4
26/12/1983,MTL2,vs,HFD1
27/12/1983,BUF7,vs,MTL4
31/12/1983,QUE2,vs,MTL4
03/01/1984,MTL5,vs,QUE9
05/01/1984,DET1,vs,MTL5
07/01/1984,STL0,vs,MTL5
08/01/1984,MTL3,vs,BUF4
11/01/1984,MTL6,vs,TOR4
12/01/1984,MTL3,vs,NYI7
14/01/1984,NJ3,vs,MTL1
17/01/1984,PHI6,vs,MTL4
19/01/1984,MTL3,vs,HFD2
21/01/1984,CGY3,vs,MTL2
24/01/1984,HFD7,vs,MTL7
26/01/1984,MTL4,vs,NYR2
28/01/1984,PIT2,vs,MTL5
29/01/1984,MTL7,vs,BOS2
02/02/1984,MTL2,vs,PHI2
03/02/1984,MTL1,vs,WAS4
05/02/1984,MTL2,vs,WPG2
07/02/1984,MTL5,vs,NJ2
09/02/1984,VAN7,vs,MTL6
11/02/1984,BUF4,vs,MTL3
13/02/1984,LA3,vs,MTL5
14/02/1984,MTL5,vs,HFD3
18/02/1984,MTL3,vs,LA5
21/02/1984,MTL2,vs,QUE3
23/02/1984,WPG5,vs,MTL3
25/02/1984,NYR4,vs,MTL7
01/03/1984,MTL3,vs,DET1
03/03/1984,MTL3,vs,CGY1
04/03/1984,MTL1,vs,EDM6
06/03/1984,BUF8,vs,MTL3
08/03/1984,HFD2,vs,MTL3
10/03/1984,BOS4,vs,MTL2
12/03/1984,MTL6,vs,MIN7
15/03/1984,EDM2,vs,MTL3
17/03/1984,TOR1,vs,MTL6
19/03/1984,CHI1,vs,MTL2
21/03/1984,MTL2,vs,BUF4
24/03/1984,BOS5,vs,MTL2
25/03/1984,MTL2,vs,NYR3
27/03/1984,MTL0,vs,NYI7
29/03/1984,QUE5,vs,MTL2
31/03/1984,MTL1,vs,BOS2
11/10/1984,MTL3,vs,BUF4
13/10/1984,PIT3,vs,MTL4
15/10/1984,PHI2,vs,MTL5
18/10/1984,LA3,vs,MTL3
20/10/1984,MIN2,vs,MTL4
23/10/1984,MTL3,vs,QUE1
25/10/1984,BUF2,vs,MTL3
27/10/1984,MTL5,vs,PIT6
29/10/1984,QUE2,vs,MTL4
1/11/1984,NYI5,vs,MTL6
3/11/1984,BOS1,vs,MTL3
6/11/1984,MTL2,vs,DET4
10/11/1984,MTL3,vs,CGY3
12/11/1984,MTL5,vs,VAN3
14/11/1984,MTL4,vs,EDM2
17/11/1984,NJ0,vs,MTL5
19/11/1984,TOR6,vs,MTL4
22/11/1984,CHI2,vs,MTL3
24/11/1984,DET4,vs,MTL6
25/11/1984,MTL4,vs,BOS7
28/11/1984,MTL3,vs,DET3
30/11/1984,MTL2,vs,BUF2
1/12/1984,BUF2,vs,MTL3
3/12/1984,HFD3,vs,MTL9
5/12/1984,MTL3,vs,HFD5
6/12/1984,MTL3,vs,BOS1
8/12/1984,LA7,vs,MTL9
13/12/1984,VAN5,vs,MTL4
15/12/1984,MTL3,vs,HFD4
16/12/1984,MTL3,vs,PHI2
18/12/1984,BOS6,vs,MTL4
20/12/1984,WAS2,vs,MTL2
22/12/1984,HFD5,vs,MTL10
23/12/1984,MTL3,vs,NYR3
27/12/1984,MTL5,vs,QUE3
29/12/1984,NYR3,vs,MTL7
31/12/1984,QUE4,vs,MTL4
02/01/1985,MTL2,vs,CHI3
03/01/1985,MTL2,vs,STL2
05/01/1985,MTL4,vs,NJ5
08/01/1985,MTL1,vs,NYI3
10/01/1985,EDM5,vs,MTL2
12/01/1985,BUF1,vs,MTL1
15/01/1985,MTL2,vs,QUE1
17/01/1985,HFD4,vs,MTL5
19/01/1985,NJ4,vs,MTL4
21/01/1985,MTL1,vs,BOS3
22/01/1985,MTL8,vs,HFD5
24/01/1985,QUE4,vs,MTL3
26/01/1985,NYR2,vs,MTL3
30/01/1985,MTL4,vs,VAN5
02/02/1985,MTL5,vs,LA1
05/02/1985,CGY4,vs,MTL2
07/02/1985,MTL5,vs,QUE4
09/02/1985,TOR6,vs,MTL2
10/02/1985,MTL2,vs,TOR3
15/02/1985,MTL4,vs,BUF3
16/02/1985,BUF4,vs,MTL3
19/02/1985,MTL5,vs,STL2
20/02/1985,MTL2,vs,CHI3
23/02/1985,WPG4,vs,MTL6
24/02/1985,NYI3,vs,MTL4
27/02/1985,MTL4,vs,EDM1
01/03/1985,MTL4,vs,CGY6
04/03/1985,MTL3,vs,MIN4
06/03/1985,MTL4,vs,WPG2
09/03/1985,HFD3,vs,MTL4
10/03/1985,MTL5,vs,HFD5
14/03/1985,WPG4,vs,MTL1
16/03/1985,MIN4,vs,MTL2
21/03/1985,WAS2,vs,MTL3
22/03/1985,MTL1,vs,WAS3
24/03/1985,MTL3,vs,PHI4
26/03/1985,BOS3,vs,MTL5
28/03/1985,STL1,vs,MTL5
30/03/1985,MTL7,vs,BOS3
31/03/1985,MTL4,vs,PIT2
04/04/1985,QUE1,vs,MTL7
06/04/1985,BOS4,vs,MTL4
07/04/1985,MTL5,vs,BUF4
10/10/1985,MTL5,vs,PIT3
12/10/1985,CHI3,vs,MTL6
13/10/1985,MTL2,vs,BOS7
16/10/1985,BUF6,vs,MTL0
19/10/1985,MTL6,vs,HFD11
21/10/1985,QUE3,vs,MTL2
23/10/1985,MTL5,vs,BUF4
26/10/1985,HFD3,vs,MTL5
29/10/1985,MTL4,vs,QUE6
30/10/1985,PHI5,vs,MTL4
2/11/1985,PIT4,vs,MTL4
5/11/1985,MTL8,vs,HFD3
6/11/1985,MTL3,vs,MIN3
9/11/1985,MTL6,vs,LA0
12/11/1985,MTL3,vs,NYI2
13/11/1985,MTL2,vs,NYR5
16/11/1985,NYR2,vs,MTL2
18/11/1985,BOS2,vs,MTL6
20/11/1985,EDM5,vs,MTL4
